URL,listing_id,type,building,district,neighborhood,price,beds,baths,surface,prop_area,lat,long,highlights,condition,purpose,desc,completion,furnishing,amenities,added_on
"https://www.bayut.com/property/details-5889867.html
",5889867,residential-floors,Dubai Creek Residence Tower 2 South,The Lagoons,Dubai Creek Harbour,12300000,,[0],7046,654.59481984,25.204344636667,55.343642403678,Full Floor | Bulk Deal | Don't Let This  Deal Slip Away,any,Buy,"Bulk Deal! Great Investment and Best LocationCall now and arrange for viewing!Dubai Creek ResidencesDubai Creek Harbour2 units of 1 bedroom2 units of 2 bedroom1 unit of 3 bedroomAmazing units with Creek Marina and Community ViewCurrently rentedTotal Rent of all Units: AED 408,000Without vacating letterSelling Price: AED 12,300,000 net to sellerCall St Clair Real Estates on ",Ready,Furnished,"['Furnished', 'Balcony or Terrace', 'Parking Spaces', 'Swimming Pool', 'Furnished', 'Parking Spaces', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Kids Play Area', 'Barbeque Area', 'Maintenance Staff', 'Laundry Room', 'Broadband Internet', 'Intercom', 'ATM Facility', '24 Hours Concierge', 'Floor']","April 14, 2022"
"https://www.bayut.com/property/details-5850342.html
",5850342,residential-floors,,Dubai Marina,Le Reve,23000000,,[5],6294,584.73173376,25.089342,55.147435,Exclusive Penthouse Fendi Interiors Furnished,any,Buy,"Stunning Penthouse designed and furnished by top luxurious brands on mid floor with breathtaking sea view. Property Features:– Full view to Palm and Dubai Eye. – 6,294 SqFt– Fully Furnished by Fendi and Cavalli– 4 en suite bedrooms– Maids Room– Vacant Now– Hotel Amenities– Concierge – Private office room– Ideal Location• Connected to Dubai Tram• 25 minutes’ drive from Dubai International Airport (Terminal 1 & 3)• 30 minutes’ drive from Al Maktoum International Airport• 25 minutes’ drive from EXPO 2020Provident are pleased to offer to the market this stunning penthouse apartment in the prestigious Le Reve tower. Fully furnished to a high standard and included with the apartment, with a generous layout and high quality fittings. Viewings are easily arranged and highly recommended.",Ready,Furnished,"['Furnished', 'Balcony or Terrace', 'Parking Spaces', 'Maids Room', 'Furnished', 'Electricity Backup', 'Parking Spaces', 'Centrally Air-Conditioned', 'Double Glazed Windows', 'Study Room', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building: 6', 'Service Elevators', 'Completion Year: 2006', 'Gym or Health Club', 'Facilities for Disabled', 'Swimming Pool', 'Jacuzzi', 'Sauna', 'Steam Room', 'Day Care Center', 'Waste Disposal', 'Maintenance Staff', 'Business Center', 'Security Staff', 'CCTV Security', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge', 'Maids Room']","March 28, 2022"
"https://www.bayut.com/property/details-5820060.html
",5820060,residential-floors,Grand Bleu Towers,Dubai Harbour,EMAAR Beachfront,31000000,,[3],10654,989.78898816,25.09941016296,55.140715968304,FULL FLOOR | AMAZING BULK UNITS | SALE,any,Buy,"Most Luxurious BuildingEmaar Beachfront Elie Saab - Full Floor For Sale- Payment Plan- 6 Units 2 bedrooms /full palm view - 3 Units	1 BedroomTotal of 9 Units Total price  AED 31,000,000.00Scorpion Property Real Estate Brokers has a unique end-to-end approach delivered by an experienced team of Real Estate professionals. We pride ourselves on the long-term relationships we build with customers. We offer a strong commitment to delivering each time and we provide comprehensive support throughout every stage of the property process. Let us find your dream home for you.                                                                                              Call us today for a viewing!                                                                                  Anupam MishraBRN: 47589",Ready,Unfurnished,[],"March 16, 2022"
"https://www.bayut.com/property/details-5874522.html
",5874522,offplan-residential-floors,Beach Mansion,Dubai Harbour,EMAAR Beachfront,36225000,,[0],11477,1066.24819008,25.099381513532,55.142097905947,Full Floor for Sale|Investors Deal|Stunning Views,any,Buy,"Looking to invest in a full-floor property located in the most popular community in Dubai?Interested to own a property with a strong sense of community and great value for money?This incomparable deal will be gone before you know it to clear and decisive investors that know what it's like to be in the right place at the right time. Call now. Beach Mansion blends the aspirational dream of high-end beachfront living, the sophistication of urban cool with excellent design flair, and unsurpassed finish levels. Surrounded by unmatched views of the Arabian Gulf’s blue waters and superyachts, with direct access to the beach, Beach Mansion epitomizes the essence of ‘living by the sea’. Property Details: 3 x 1 Beds4 x 2 Beds2 x 3 BedsTotal of 11,477.13 sq ft Selling price: AED 36,225,000/- Metropolitan Premium Properties (MPP) is dedicated to delivering our clients a wide array of services: sales, rentals, property management, consulting services, mortgage brokerage, and many more.",Off-Plan,,"['Balcony or Terrace', 'Swimming Pool', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Storage Areas', 'Balcony or Terrace', 'Lobby in Building', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Kids Play Area', 'Waste Disposal', 'Maintenance Staff', 'Security Staff', 'CCTV Security', 'Laundry Room']","April 7, 2022"
"https://www.bayut.com/property/details-5925024.html
",5925024,residential-floors,Global Golf Residence 2,Dubai Sports City,Global Golf Residence,3799999,,[0],6201.000000000001,576.0917510400001,25.039616,55.218111,Investor Bulk Deal Apartment For Sale,any,Buy,"Kyavan  Real Estate is pleased to offer you this well maintained  8 -  apartment in Global Golf Residence 2, Sports City. Global Golf Residence 2 is a 25-storey residential tower in Dubai Sports City. Residents can witness magnificent views of Dubai International Stadium. Amenities such as gyms, supermarkets, cafes, restaurants, spas, and kid’s play areas are easily accessible from the building. Property details:Total  Area: 6,201 sq. ft. 2 Unit of -2br4 Unit of -1br2 Unit of -Studio Fully Upgraded View: Golf Course view, Canal View Status: All unit are rentedParking: 8 covered parking space Nearby Facilities:Carrefour City Dubai International Cricket StadiumFitness Centre Renaissance SchoolThe Els Club Distances to Landmarks:15 minutes to Palm Jumeirah20 minutes to the walk JBR20 minutes to Expo 2020 25 minutes to Dubai International Airport 25 minutes to Al Maktoum Airport25 minutes to Dubai Mall",Ready,Unfurnished,"['Parking Spaces', 'Swimming Pool', 'Sauna', 'Steam Room', 'Parking Spaces', 'Centrally Air-Conditioned', 'Double Glazed Windows', 'Lobby in Building', 'Completion Year: 2009', 'Swimming Pool', 'Sauna', 'Steam Room', 'Waste Disposal', 'CCTV Security', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge', 'View']","May 2, 2022"
"https://www.bayut.com/property/details-5052830.html
",5052830,residential-floors,The Jewel Tower A,Dubai Marina,The Jewels,7000000,,[6],7373,684.97411392,25.071654,55.129716,Penthouse | Full Floor | Swimming Pool | Upgraded,any,Buy,"White and Co Real Estate brings to the market this Stunning Full Marina View Exquisite 4 bedrooms plus maid in The Jewels Tower A. The duplex spans across an impressive 7373 Sq Ft. The ground floor comprises of a large living area, a spacious kitchen, maids room and a large storage area. The second level consists of 4 en-suite bedrooms. This unit has ample space for families and could be converted to a 5 bedroom very easily. The terrace boasts stunning views of Dubai Marina and comes fully equipped with a private jacuzzi and swimming pool looking onto the Marina, Sea and Bluwaters. - 4 bedroom + maid- Full Marina, Sea & Bluewaters View - Upgraded - Unfurnished-  7,373 sqft- 3x large terraces- Swimming Pool and jacuzzi- Vacant NowAbout Dubai Marina:The Marina is the ideal cosmopolitan Riviera-style community offering premium living with 5-star dining, entertainment, leisure facilities, Marina Mall and JBR walk & beach. It is self-contained that promises a unique, modern and upscale living experience at very close proximity to the waters. To arrange a viewing contact Callum on ",Ready,Unfurnished,[],"March 14, 2021"
"https://www.bayut.com/property/details-5746423.html
",5746423,residential-floors,Tower C,Business Bay,DAMAC Towers by Paramount Hotels and Resorts,23000000,,[7],8120,754.3726848,25.186346767663,55.291936127355,EXCLUSIVE INVESTMENT DEAL I FULL FLOOR HOTEL ROOMS,any,Buy,"Betterhomes is thrilled to bring to the Market on EXCLUSIVITY this amazing investment opportunity in the Hearth of Dubai. Paramount Tower Hotel and Resort makes an awe-inspiring addition to Dubai’s astounding skyline, offering views of the Burj area, The Palm, the World Islands and the famous Burj Al Arab. The Hotel and Resort is fully Managed, the owners don’t have to worry about the Management or Maintenance. The owners can also enjoy the facilities and stay free nights also for family and friends. Key Features:- Full Floor in DAMAC Tower Paramount Hotel and Resort- Total Area of 8,662 Sqft- 15 units fully furnished- High ROI warranted- Hotel is fully Managed- Luxury Hotel with plenty of amenitiesBuilding Amenities:- Close to Downtown- 24 Hours Maintenance & Security- Shared swimming pool & Gym- Restaurants & Shops- Steam room- Onsite Spa- 2 Metro Station nearbyDON’T MISS THIS OPPORTUNITY, ARRANGE A SITE VISIT AND REQUEST MORE INFORMATION BEFORE IS GONE!",Ready,Furnished,"['Balcony or Terrace', 'Swimming Pool', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Security Staff', '24 Hours Concierge']","February 17, 2022"
"https://www.bayut.com/property/details-5767516.html
",5767516,residential-floors,,Jumeirah Village Circle (JVC),Prime Business Centre,3875055,,[5],7750,719.99856,25.04916,55.214893,Floor for sale in JVC | Good For rental Income,any,Buy,"Tabani Real Estate is proud to offer Full office Floor in JVC for Sale .   For the Viewing, please call Mr. Nadeem at ",Ready,,"['Balcony or Terrace', 'Parking Spaces', 'Floor', 'View', 'Parking Spaces', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Completion Year: 2009', 'Gym or Health Club', 'Kids Play Area', 'Waste Disposal', 'Business Center', 'Security Staff', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge', 'Floor', 'View']","February 24, 2022"
"https://www.bayut.com/property/details-5938555.html
",5938555,offplan-residential-floors,Lotus at Creek Beach,The Lagoons,Dubai Creek Harbour,13200000,,[0],7334.000000000001,681.3508953600001,25.204765,55.349453,Genuine resale |Full floor|Lowest price,any,Buy,Are you an investor and looking for the best deal?Here we are offering the best possible deal in Creek Lotus tower in Creek Harbour by Emaar. A genuine resale for an unbeatable price. Details:Creek Beach Lotus Full floor Total 8 apartments One bedroom = 06Two bedrooms = 02Three bedrooms =01Total size  7334 sq ft Per sq ft Price 1799 dh. The developer price was 1822 dh per sq ft. So we are selling cheaper than the original price. Mid-high floorWith beach and community view Low rise tower with limited apartments Completion Sep 2025For further details please contact Nadir Ahmad today at ,Off-Plan,,[],"May 10, 2022"
"https://www.bayut.com/property/details-5930405.html
",5930405,residential-floors,MBL Residences,Jumeirah Lake Towers (JLT),JLT Cluster K,20397591,,[7],12876.000000000002,1196.2195430400002,25.067098,55.139762,BULK DEAL / Premium 1 BR & 2 BR / GREAT ROI,any,Buy,• 1 & 2 bedroom apartments • BUA: 12 876  sq. ft (7 035 sq ft + 5 842 sq ft) • Fully luxury furnished • Brand furniture package • Perfect for Short term Rental • Stunning views • Handover 4Q 2024 • Easy access to Sheikh Zayed and Al Khail Road • Multiple options available • Contact Alina on ,Ready,,[],"May 6, 2022"
"https://www.bayut.com/property/details-5939709.html
",5939709,residential-floors,MBL Residences,Jumeirah Lake Towers (JLT),JLT Cluster K,20397591,,[7],12876.000000000002,1196.2195430400002,25.067098,55.139762,New Project in JLT | Amazing Investment Opportunity | Full Floor,any,Buy,"Omar Elmahdy & Betterhomes are pleased to offer this amazing investment opportunity in JLT by MAG. MBL Royal is located in K cluster, the wonderful and scenic area of Jumeirah Lake Towers. The apartments of MBL Royal will be having mesmerizing interior and exterior features. These apartments will be available with branded white goods, high end fittings & fixtures. Be part of MBL Royal waterfront residence that offers you spacious floor plans with different choices. The full floor consists of: 8; 1 bedroom apartments 4; 2 bedroom apartmentsTotal of 12,876 sqftService charge 15-16 dhs per sqftHandover December 2024Payment plan:10% down payment 30% during construction 60% Handover (December 2024)Get in touch with Omar Elmahdy",Ready,,"['Balcony or Terrace', 'Maids Room', 'Centrally Air-Conditioned', 'Central Heating']","May 10, 2022"
