URL,listing_id,type,building,district,neighborhood,price,beds,baths,surface,prop_area,lat,long,highlights,condition,purpose,desc,completion,furnishing,amenities,added_on
"https://www.bayut.com/property/details-5919663.html
",5919663,villa-compound,,Jumeirah Village Circle (JVC),,1400000,3,[4],2300,213.676992,25.057944878629,55.209063291768,"Strategic Layout, Modern 3 BR Villa with Basement G+2",any,Buy,"3 Bed new modern villa with basement g+2With good quality spacious and brightIn district 12 Jumeirah Village CircleArea 2300sqftSpacious Bright Easy access to Sheikh Zayed RoadFacing public parkModern LayoutBright2 Car ParkingSimple Real Estate exists with the principle purpose of serving people with home and quenching their thirst with an utmost satisfaction with the motto of “ The simple way to your home”. We have been at the forefront of the Middle East’s luxury real estate market since 1998, delivering luxury residential, commercial and leisure properties across the region, across the countryRERA ORN: ",Ready,,[],"April 28, 2022"
"https://www.bayut.com/property/details-5914005.html
",5914005,villa-compound,,Mirdif,,5500000,3,[3],10000,929.0304000000001,25.222801361656,55.424952507019,**DEAL**QUALITY 3BR-2 KITCHEN-MAJLIS- 4 VILLAS COMPOUND FOR SALE IN MIRDIF FAR FROM THE FLIGHT PATH,any,Buy,"The Realm Properties pleased to offer you a compound with lage 4 3BR villas with 2 kitchen, majlis on a 10,000 sqft plot for sale for just 5.5 Million only. PRIME LOCATION OF MIRDIF OPPOSITE TO AL ETIHAD MALLAll 4 properties are currently rent for a total amount of DHS 261,000/-Selling Price 5.5 MillionFor viewing appointments and further information, please Call or Whats app Mr. Mohammad on ",Ready,Unfurnished,"['Balcony or Terrace', 'Parking Spaces: 2', 'Centrally Air-Conditioned', 'Central Heating', 'Parking Spaces: 2', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Storage Areas', 'Study Room', 'Balcony or Terrace', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Laundry Room', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom']","April 25, 2022"
"https://www.bayut.com/property/details-5926809.html
",5926809,villa-compound,Zulal 2,The Lakes,Zulal,3200000,3,[4],2380,221.1092352,25.078398412939,55.171285679334,Single Row Villa and extra parkings,any,Buy,"Empro Properties is proud to represent and offer 3 bedroom Villa for sale in an amazing, well-known location - The Lakes. It is one of the best, gated communities in Dubai. The community has a clubhouse, amazing swimming pools, a lot of green plants, greenery covering 40% of the community, and the most important options - the lakes. - 3 bedroom + Study- Type D End- 2,183 sq. ft BUA- Normal condition- Landscaped garden- Close to lake- Vacant on transferFor more details or to book a viewing, please contact Ruslan:WhatsApp/Mobile number ",Ready,Unfurnished,[],"May 5, 2022"
"https://www.bayut.com/property/details-5897500.html
",5897500,offplan-villa-compound,,Palm Jumeirah,Six Senses Residences,93000000,6,[8],26514.000000000004,2463.2312025600004,25.100953377357,55.116793875115,Palace for Kings I Private Beach access I six senses Amazing Community,any,Buy,"Standing elegantly on the West Crescent, Six Senses Residences The Palm, Dubai epitomizes innovative architecture. It takes its cues from the city’s journey while paying homage to the contours and elevations of the region’s landscape, its unique heritage and origins, and its unquenchable thirst for progress. Private pool , Private Beach At the core of the Six Senses Residences The Palm, Dubai is a 60,000 square foot wellness and lifestyle facility, Six Senses Place, providing residential owners with a new dimension in community living unique space that adopts the Six Senses belief that wellness is anything and everything that results in mental,physical, spiritual and emotional happiness. Residential owners and guests can benefit from its array of wellness and lifestyle facilities, including a massage circuit pool, squash court, wellness circuit, Six Senses Spa, shared working space and meeting rooms, to name a few. Barbeque AreaKids Play AreaLawn or GardenGym or Health ClubJacuzziSaunaSwimming PoolBalcony or TerraceFreeholdMaids RoomCentrally Air-ConditionedCentral HeatingFlooring (Marble)Pet Policy (Allowed)We can facilitate multiple ways to fund your investment, including cash, crypto, finance and other payment plans. Get in touch with us to discuss the best options which suit your needs. 5% Upon reservation15% Registration within 1 month of reservation20% Within 6 months of reservation10% Within 12 months of reservation50% Upon completionConcrete house real estate (CHR) was founded in 2021 with an initiative to help. Where sellers and buyers can meet. Hassle free communications and transactions are processed. The CHR team is run by professional leaders. They have quite years of experience and specialize in buying, selling and consulting. Their skills in marketing and management give them an edge on the competition. Why choose our concrete house real estate? CHR delivers a variety of services with an emphasis on trust. We specialize in marketing of homes and shops that truly need it and offers a well-rounded home buying and selling experience in DUBAI including luxury property (commercial and residential). Aside from the chic condo styles, you can view all of the amenities and get an agent that can look into what's available in this location. You can count on us for an importance placed on client confidentiality. OUR BEST SERVICESRent /Sell property (brokerage)Property Supervision & ManagementMarketing of properties on our website and social media channelsProperty gets listed on the top platforms?(ex. BAYUT & DUBBIZLE etc)Variety in properties 1. Residential 2. CommercialCompetitive agents & professional team memberExpert guidanceUnhindered communicationHassle free paperworkFor some interesting and educational reads that will help buyers and sellers feel more at ease with the process. Check out our social media platforms for plenty of information about our team, blog and testimonials. When thinking of buying and selling with us, we talk about digital advertising and how important it is nowadays. CONTACT INFOCONCRETE HOUSE REAL ESTATEOffice 810,Citadel Tower, Business Bay, Dubaiwww. chr. ae",Off-Plan,Unfurnished,"['Balcony or Terrace', 'Maids Room', 'Swimming Pool', 'Flooring', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Flooring', 'Gym or Health Club', 'Swimming Pool', 'Jacuzzi', 'Sauna', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Maids Room', 'View', 'Freehold']","April 18, 2022"
"https://www.bayut.com/property/details-5911011.html
",5911011,villa-compound,,Mirdif,,5100000,4,[4],10000,929.0304000000001,25.222801361656,55.424952507019,4 Villa Compound For Sale Located in Mirdif,any,Buy,"3 br& hall With maid roomWith gardenNot in a flying zone at allPrice 5.2 millSimple Real Estate exists with the principle purpose of serving people with home and quenching their thirst with an utmost satisfaction with the motto of “ The simple way to your home”. We have been at the forefront of the Middle East’s luxury real estate market since 1998, delivering luxury residential, commercial and leisure properties across the region, across the countryRERA ORN: ",Ready,,"['Balcony or Terrace', 'Maids Room', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Kids Play Area', 'Lawn or Garden', 'Maids Room']","April 24, 2022"
"https://www.bayut.com/property/details-5890003.html
",5890003,villa-compound,,Meydan City,Meydan Racecourse Villas,15500000,,[0],25000,2322.576,25.15869,55.302922,Meydan racecourse villas facing golf lake and stables,any,Buy,"Patriot Real Estate is pleased to offer you amazing land exclusively 1 to 1 you can construct basement ground first and second floor permission to built either 1 or 2 houses only 74 big plots in the Meydan racecourse villas facing golf lake and stables Connectivity:•	A distance of 8 minutes’ drive from Burj Khalifa and DubaI mall. •	Dubai international airport accessible in 15 minutes. •	An ideal location to access via Al Khail and Sheikh Mohammed Bin Zayed roads. •	MAG City’s central position makes it a desirable residential location. •	Easy access to Bus, Metro Stations, nearby restaurant and supermarket. Company name: Patriot Real EstateRERA ORN: 17286 Address: Office 1401, Damac Executive Heights, Barsha Heights, Dubai Office phone no: ",Ready,,[],"April 14, 2022"
"https://www.bayut.com/property/details-5759811.html
",5759811,villa-compound,Bachour Villas,Jumeirah Village Circle (JVC),JVC District 15,29000000,,[0],4200,390.192768,25.056813766741,55.199477153709,Compound| 4 Bedroom Plus Maid With Garden,any,Buy,"Betterhomes is offering this very spacious and large and best quality townhouses which is ideal for families in Jumeirah Village Circle called Bachour Villas. Compared to many similar properties in the area, the townhouse actually has decent size front yard, which can be utilize for multiple purposes. Ideally located in the middle of Jumeirah Village. Large 4 bedrooms six bathrooms extra majlis private garden furnished only garage parking. The townhouse has 3 levels- ground, first and second. On the ground floor you have living area along with dining and the kitchen and really good size Majlis area which can be used as a games room or separate living area. And all the bedrooms are on the upper floors. The maid's room located outside and has separate entrance from garage. Jumeirah Village Circle is expanding quickly into a substantial community of parks, grocery stores, cafes, kids play areas and basketball courts. To find out more, contact ",Ready,,"['Intercom', 'ATM Facility']","February 22, 2022"
"https://www.bayut.com/property/details-5744264.html
",5744264,villa-compound,,Mirdif,,8250000,21,[21],15000.000000000002,1393.5456000000001,25.222801361656,55.424952507019,6 VILLAS  COMPOUND | FOR SALE | MIRDIFF,any,Buy,"Taryam Real Estate is proud to present this amazing 6 VILLAS COMPOUND at an affordable Sale price in a prime location in MirdifKey Features of the property:EACH VILLA1.4 Bedrooms2. Living room with Dining3. Maid Room, Laundry Room, Store Room. One Kitchen outside the House4. Shared Swimming pool5. Two Car Parking. 6. Ample of Parking Outside the HouseCall us today to book an appointment for a viewing and to place your rental offers. For more details and information, please feel free to contact us at ",Ready,,[],"February 16, 2022"
"https://www.bayut.com/property/details-5739853.html
",5739853,villa-compound,,Al Safa,Al Safa 2,8000000,4,[6],15000.000000000002,1393.5456000000001,25.16005,55.225357,Amazing 4 Bed Single story Villa for Sale !!,any,Buy,"Amazing 4 Bedroom VillaEasy access to Villa, All the 3 sides with road. Supermarket, Park, Restaurants is nearbyNumber Hall and Majlis: 1 Very Big, Hall and MajlisOut side Kitchen  Car Parking:6The Total Size of the Villa is 15000 Sq Ft",Ready,Unfurnished,"['Kids Play Area', 'Lawn or Garden', 'Barbeque Area']","February 15, 2022"
"https://www.bayut.com/property/details-5662223.html
",5662223,villa-compound,,Mirdif,,8000000,4,[4],10000,929.0304000000001,25.222801361656,55.424952507019,Brand New 4 Villas Compound in Mirdif Area,any,Buy,"Land of Dreams Real Estate are pleased to offer this brand new compound in Mirdif Property Details :Compound contains  4 Villas Total Square footage is 10000 sq ftEach Villa is a 4 bedroom + maid with sq footage for 2500 sq ft for each Villa G+1 Private ParkingBrand New Properly Maintained Balcony Central AC Spacious Hall Community View Asking price for the whole compound 8 000 000 AED Mirdif is a residential area located in Dubai, United Arab Emirates. Like many areas of Dubai, Mirdif has a cosmopolitan population of approximately 37,000 representing a wide range of nationalities and consisting mainly of villa developments, or single privately held villas. Mirdif borders Al Mizhar from the north and Al Warqaa from the south and is adjacent to the Rashidiya Metro station and Dubai International Airport. To the eastern part of Mirdiff is the popular Al Mushrif Park. For further inquiries and viewing arrangements  feel free to contact us on ",Ready,Unfurnished,[],"January 19, 2022"
"https://www.bayut.com/property/details-5914006.html
",5914006,villa-compound,,Mirdif,,11500000,4,[4],20000,1858.0608000000002,25.222801361656,55.424952507019,**2 COMPOUNDS OF 8 VILLAS FOR SALE**HIGH QUALITY LARGE 3BR AND 4BR VILLAS FOR SALE IN MIRDIF,any,Buy,"The Realm Properties pleased to offer you a 2 compounds with large 4 4BR villas  and large 3BR villa (total 4 Villas) with 2 kitchen, 2 Living room and many more for sale on a 20,000 sqft plot for just 11.5 Million only. PRIME LOCATION OF MIRDIF OPPOSITE TO AL ETIHAD MALL*******GREAT INVESTMENT OPPORTUNITY********All 8 properties are currently rent for a total amount of DHS 568,000/-Selling Price 11.5 MillionFor viewing appointments and further information, please Call or Whats app Mr. Mohammad on ",Ready,Unfurnished,"['Balcony or Terrace', 'Parking Spaces: 2', 'Centrally Air-Conditioned', 'Central Heating', 'Parking Spaces: 2', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Storage Areas', 'Study Room', 'Balcony or Terrace', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Laundry Room', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom']","April 25, 2022"
"https://www.bayut.com/property/details-5554819.html
",5554819,villa-compound,,Mirdif,,3200000,6,[8],7500.000000000001,696.7728000000001,25.222801361656,55.424952507019,2 VILLAS COMPOUND FOR SALE | WITH PRIVATE ENTRANCE | MIRDIFF,any,Buy,"Taryam Real Estate is proud to present this amazing 2 VILLAS COMPOUND at an affordable SALE price in a prime location in MidriffKey Features of the property:1. Each villa  - 3 Master Bedrooms + Living room2. Each Villa - 3 Parking spaces3. Each Villa - Kitchen, Maid room, Laundry room, Store room. 4. Homely Environment and Peaceful Ambiance5. Easy connectivity to major routes connecting other Emirates6. Close to uptown Midriff & Midriff City Center7. Near Etihad Mall and Arab CenterCall us today to book an appointment for a viewing and to place your rental offers. For more details and information, please feel free to contact us at ",Ready,,[],"November 28, 2021"
"https://www.bayut.com/property/details-5485181.html
",5485181,villa-compound,,Mirdif,,5650000,3,[3],7500.000000000001,696.7728000000001,25.222801361656,55.424952507019,AWAY FLY PATH I 4 VILLA COMPOUND I ALL VILLA PVT ENTRANCE,any,Buy,"NOURA AL MULLA REAL ESTATE please to offer 4 VILLA COMPOUND for sale (AWAY FLY PATH), All Villas with Private Entrance, Shearing Pool, on a very Competitive Price @5,650,000 AEDCONTACT US ",Ready,,[],"October 28, 2021"
"https://www.bayut.com/property/details-5629866.html
",5629866,villa-compound,,Al Manara,,15000000,4,[6],18100,1681.545024,25.144352,55.214009,Compound of 4 villas for Sale in Al Manara | Great Location,any,Buy,"PROPFOLIO REAL ESTATE is proud to present to market this exclusive opportunity to purchase a performing asset in Al Manara area, very close to Sheikh Zayed Road& Al Wasl Road. This compound comprises of 4 villas. Each villa is 4 + Maid + Laundry Villas are semi-attachedEach Villa has its private 2 cars parking Each Villa has its private gardenModern Quality Finishing Spacious LayoutThe four Villas are rented outSerious Direct Buyers, please contact PROPFOLIO REAL ESTATEOwners and landlords, list your properties for SALE & RENT & Property Management with PROPFOLIO REAL ESTATE. Our in-depth knowledge of the Dubai real estate market enables us to provide tailor made solutions to meet your exact needs in a timely and cost-effective manner. Take advantage of our fifteen years’ experience& extensive network of ready buyers and investors.",Ready,Unfurnished,[],"January 5, 2022"
"https://www.bayut.com/property/details-5460428.html
",5460428,villa-compound,,Mirdif,,3100000,6,[8],10000,929.0304000000001,25.222801361656,55.424952507019,Great investment I Make an Offer I Two Compound Villas,any,Buy,"Almasaraldahbi real estate is offering you unique development in Mirdif, two villa compound, Already handed over These two villa complex will feature a Spanish inspired architectural design, with ample parking space, private gardens, and individualWith over 5000 Sq. Ft each, the properties offer. Two Villas already vacant . 3 Bedrooms4 Bathrooms -Maid's room-En suite bathrooms. -Hallways -Laundry Room -Large Kitchen. For viewing and more details you can call MR ibrahim ",Ready,Unfurnished,[],"October 18, 2021"
"https://www.bayut.com/property/details-5143801.html
",5143801,villa-compound,,Al Barsha,Al Barsha 1,25000000,16,[20],21000,1950.9638400000001,25.111714982906,55.198359489441,Four Compound Signature Villas I Private Pool,any,Buy,"These 4 Compound villas are brand new and must be sold in one transaction. One Title Deed for 4 Villas, as 1 large Plot. So All 4 have to be bought by the same buyer. There can be multiple owners and have different percentage but only 1 title deed. Can be transferred on name of GCC Nationals or Company Name only4 Compound villas in a gated community4 bed + maid's room for each villaTotal Built 22,221 Sq. FtNet Build 5,086 Sq. ft each villaSpacious terrace available2 garage parking for each villaPrivate Pool for each villaAll 4 Villas are rented. Best opportunities for investors. Al Barsha is close to Dubai Internet City, Dubai Marina and the Palm Jumeirah. Landmarks within Al Barsha include Mall of the Emirates and Dubai Autodrome. Al Barsha is bounded to the north by Al Sufouh, to the west by Emirates Hills, the east by Al Quoz and to the south by Dubai Sports City and other property developments. Al Barsha Heights is centrally located in DubaiOnly 28 km/25 minutes away from Dubai International AirportOnly 20 minutes away from the Burj Khalifa (the tallest building in the world)A 5-minute drive away from The Palm JumeirahAl Barsha Heights, previously known as Tecom, features residential, commercial and hotel properties. Mall of Emirates metro and Sharaf DG metro stations are providing easy transportation for people living in Al Barsha. For more inquiries please don't hesitate to call us:Naveed ",Ready,Unfurnished,"['Shared Kitchen', 'Parking Spaces: 4', 'Maids Room', 'Swimming Pool', 'Electricity Backup', 'Parking Spaces: 4', 'Storage Areas', 'Lobby in Building', 'Flooring', 'Swimming Pool', 'Kids Play Area', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Shared Kitchen', 'Laundry Room', 'Laundry Facility', 'Maids Room']","May 10, 2021"
"https://www.bayut.com/property/details-5802772.html
",5802772,villa-compound,,Al Furjan,,10000000,,[0],9323,866.13504192,25.024600808201,55.151871442795,Luxury Villas | Compound | Handover Soon,any,Buy,"Banke International Properties is pleased to offer this amazing villa, huge layout, high quality finishes, including Italian kitchen and wardrobes. Doors, windows and AC’s, swimming pool equipment's, sockets, switches, breakers are high top European brands. The construction provided by European construction company. At the present time villas under construction. Final style and design could be chosen by client. Approximate time of delivery of project June 2022. Very good for end user or for investment. *4 Villas in total | Al Furjan*Per Villa has 4 Bedrooms*16 Bed & 16 Baths*Each villa has own plot with 2 entrances, *The G-floor including full size living and dining room*Guest room*Kitchen  *Maids block (bedroom + bathroom)*Storage*Powder room*Private swimming pools*Private barbeque area*Private garden area*Parking for 2 cars per villa*1-st floor including 3 bedrooms *2 bedrooms normal size*Dressing rooms *Balconies*solar panelsOpen parking is available outside. Located at prime location, near metro station, all the infrastructure is there: shops, roads, metro link. Call Arvin Gemina Cultura on ",Ready,,"['Parking Spaces', 'Centrally Air-Conditioned', 'Lobby in Building', 'Cafeteria or Canteen', 'Parking Spaces', 'Centrally Air-Conditioned', 'Lobby in Building', 'Cafeteria or Canteen', 'Waste Disposal', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge']","March 10, 2022"
