Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-11782-2022","2022-05-09 12:03:16","242295749","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","920000","69.67","69.67","1 B/R","4","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","The Terraces"
"102-11784-2022","2022-05-09 12:11:29","285302779","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Building","Villa","9057160","534.14","534.14","4 B/R","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Sur La Mer 2 "
"102-11785-2022","2022-05-09 12:18:23","382284994","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","648000","52.26","52.26","1 B/R","4","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-11786-2022","2022-05-09 12:32:18","279468825","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","830855","45.14","45.14","1 B/R","8","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","Sobha Creek vistas Reserve"
"102-11787-2022","2022-05-09 12:34:28","382288604","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","630000","51.2","51.2","1 B/R","5","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-11788-2022","2022-05-09 12:38:03","279517362","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","899011","45.26","45.26","1 B/R","30","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11789-2022","2022-05-09 12:38:12","279495611","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","947266","49.43","49.43","1 B/R","19","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11790-2022","2022-05-09 12:40:04","279517457","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","899011","45.26","45.26","1 B/R","30","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11791-2022","2022-05-09 12:43:53","376304540","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3457888","300","300","4 B/R","","","","","","1","1","","Arabian Ranches lll - June"
"102-11792-2022","2022-05-09 12:45:24","279517267","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","984626","49.43","49.43","1 B/R","29","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11793-2022","2022-05-09 12:49:01","178565388","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","5000000","217.44","217.44","4 B/R","71","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","Grande"
"102-11796-2022","2022-05-09 13:02:23","392906475","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","635000","8.16","8.16","Studio","","","Mina Seyahi","Marina Mall","Burj Al Arab","3","1","","Ciel"
"102-11797-2022","2022-05-09 13:04:15","156759569","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Palm Jumeirah","Unit","Hotel Apartment","2460000","105.09","105.09","2 B/R","12","1","Palm Jumeirah","Marina Mall","Burj Al Arab","1","2","","Seven Hotel and Apartments The Palm"
"102-11798-2022","2022-05-09 13:06:12","49322623","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Zaabeel Second","Unit","Flat","3000000","160.49","160.49","3 B/R","19","2","Financial Centre","Dubai Mall","Burj Khalifa","1","1","","Downtown Views II"
"102-11799-2022","2022-05-09 13:15:34","183722722","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","434828","47.45","47.45","Studio","7","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","BELGRAVIA HEIGHTS I"
"102-11800-2022","2022-05-09 13:16:03","289999426","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","3257888","153.39","153.39","3 B/R","26","2","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Palace"
"102-11801-2022","2022-05-09 13:16:14","307722501","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","2043888","140.57","140.57","2 B/R","1","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Beach - Rosewater"
"102-11802-2022","2022-05-09 13:24:10","157162370","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","900900","43.73","43.73","1 B/R","25","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","REVA RESIDENCES"
"102-11803-2022","2022-05-09 13:24:16","353813444","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Building","Villa","2100000","135.68","135.68","3 B/R","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","1","1","","MAG EYE Phase 1"
"102-11804-2022","2022-05-09 14:12:32","43148721","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3159594","173.23","173.23","2 B/R","4","1","Jumeirah Lakes Towers","Marina Mall","Burj Al Arab","1","1","","VIDA Residences Dubai Marina"
"102-11805-2022","2022-05-09 14:13:39","353252497","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","1806888","74.2","74.2","1 B/R","12","1","","","","1","1","","Palace Beach Residence"
"102-11806-2022","2022-05-09 14:16:52","381018404","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1912000","77.32","77.32","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11807-2022","2022-05-09 14:17:06","381018119","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","2708000","113.9","113.9","2 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11808-2022","2022-05-09 14:17:17","381018024","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1395000","62.67","62.67","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11809-2022","2022-05-09 14:20:32","381013859","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1978000","74.5","74.5","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11810-2022","2022-05-09 14:20:41","381013764","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1667000","77.32","77.32","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11811-2022","2022-05-09 14:21:15","381013479","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","2778000","112.94","112.94","2 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11812-2022","2022-05-09 14:21:25","381013384","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1443000","63.64","63.64","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11813-2022","2022-05-09 14:45:42","175424972","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","6800000","178.51","178.51","3 B/R","60","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","Grande"
"102-11814-2022","2022-05-10 08:05:04","386343051","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1850888","187.92","187.92","3 B/R","","","","","","1","1","","REEM TOWNHOUSES"
"102-11815-2022","2022-05-10 08:07:16","384183174","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","688700","37.9","37.9","Studio","12","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11816-2022","2022-05-10 08:11:20","384185264","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1105600","57.66","57.66","1 B/R","13","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11817-2022","2022-05-10 08:17:12","33410321","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Unit","Flat","207545","38.93","38.93","Studio","","1","","","","1","1","","RUKAN"
"102-11818-2022","2022-05-10 08:19:13","33410389","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Unit","Flat","280000","47.9","47.9","1 B/R","","1","","","","1","1","","RUKAN"
"102-11819-2022","2022-05-10 08:21:33","384186024","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1470392","88.05","88.05","2 B/R","14","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","4","1","","Peninsula Two"
"102-11820-2022","2022-05-10 08:23:10","384170909","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","981500","56.99","56.99","1 B/R","2","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11821-2022","2022-05-10 08:26:16","384170529","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1006000","58.78","58.78","1 B/R","2","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11822-2022","2022-05-10 08:28:18","384179469","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1180100","61.61","61.61","1 B/R","9","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11823-2022","2022-05-10 08:29:50","384180514","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","702300","37.92","37.92","Studio","10","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11824-2022","2022-05-10 08:32:00","384171669","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","744800","41.1","41.1","Studio","3","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11825-2022","2022-05-10 08:34:37","384171099","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1424100","85.4","85.4","2 B/R","3","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","Peninsula Two"
"102-11826-2022","2022-05-10 08:37:28","389682703","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","500000","108.1","108.1","2 B/R","","","","","","1","1","","Rukan 3"
"102-11827-2022","2022-05-10 08:38:01","378000707","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1841310","255.52","255.52","4 B/R","","","","","","1","1","","The Valley - Talia"
"102-11828-2022","2022-05-10 08:39:13","279510724","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","882055","45.26","45.26","1 B/R","26","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11829-2022","2022-05-10 08:39:56","384181749","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1479600","83.96","83.96","2 B/R","11","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Two"
"102-11830-2022","2022-05-10 08:42:46","279511573","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","968532","49.43","49.43","1 B/R","26","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11831-2022","2022-05-10 08:43:45","279474814","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","939026","49.43","49.43","1 B/R","10","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11832-2022","2022-05-10 08:43:59","389682083","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","570000","143.35","143.35","2 B/R","","","","","","1","1","","Rukan 3"
"102-11833-2022","2022-05-10 08:45:00","382309124","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","653055","51.2","51.2","1 B/R","14","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-11834-2022","2022-05-10 08:46:39","389688407","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1094400","105.75","105.75","3 B/R","","","","","","2","1","","Rukan 3"
"102-11835-2022","2022-05-10 08:53:26","389701427","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","470794","52.87","52.87","1 B/R","","","","","","1","1","","Rukan 3"
"102-11836-2022","2022-05-10 08:54:05","199065068","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Thanyah Fifth","Unit","Flat","1630894","140.82","140.82","3 B/R","24","1","Damac Properties","Marina Mall","Burj Al Arab","1","1","","SEVEN CITY JLT"
"102-11837-2022","2022-05-10 08:58:17","36757764","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2112852","80.99","80.99","1 B/R","14","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11838-2022","2022-05-10 09:08:07","36757858","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2109012","80.85","80.85","1 B/R","14","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11839-2022","2022-05-10 09:09:15","389699319","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","393081","52.87","52.87","1 B/R","","","","","","1","1","","Rukan 3"
"102-11840-2022","2022-05-10 09:09:31","279511478","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","968532","49.43","49.43","1 B/R","26","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","Sobha Creek vistas Reserve"
"102-11841-2022","2022-05-10 09:10:12","408136382","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2799000","114.04","114.04","2 B/R","37","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","DAMAC CITY"
"102-11842-2022","2022-05-10 09:10:18","36757294","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2681172","75.01","75.01","1 B/R","14","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11843-2022","2022-05-10 09:11:58","383709608","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","2139841","116.94","116.94","2 B/R","19","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","Sobha Hartland Waves Grande"
"102-11844-2022","2022-05-10 09:12:10","386320607","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1538888","263.32","263.32","4 B/R","","","","","","1","1","","REEM TOWNHOUSES"
"102-11845-2022","2022-05-10 09:12:22","224254478","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2612888","96.7","96.7","2 B/R","6","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Burj Royale"
"102-11847-2022","2022-05-10 09:12:52","33409938","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Unit","Flat","718200","73.29","73.29","1 B/R","","1","","","","1","1","","RUKAN"
"102-11848-2022","2022-05-10 09:12:58","389718559","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","647412","67.7","67.7","1 B/R","","","","","","1","1","","Rukan 3"
"102-11849-2022","2022-05-10 09:13:00","183723662","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","374828","37.68","37.68","Studio","7","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","BELGRAVIA HEIGHTS I"
"102-11850-2022","2022-05-10 09:15:23","408103127","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1752000","78.98","78.98","1 B/R","18","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","DAMAC CITY"
"102-11851-2022","2022-05-10 09:15:34","408111867","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1856000","78.35","78.35","1 B/R","32","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","DAMAC CITY"
"102-11852-2022","2022-05-10 09:15:41","389717443","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","617824","83.89","83.89","1 B/R","","","","","","1","1","","Rukan 3"
"102-11853-2022","2022-05-10 09:15:45","408136287","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2827000","115.18","115.18","2 B/R","37","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","DAMAC CITY"
"102-11854-2022","2022-05-10 09:15:45","400420642","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","4576212","130.99","130.99","2 B/R","14","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11855-2022","2022-05-10 09:16:33","386346647","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1725888","187.92","187.92","3 B/R","","","","","","1","1","","REEM TOWNHOUSES"
"102-11856-2022","2022-05-10 09:17:17","400536213","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1874888","125.12","125.12","3 B/R","","","","","","2","1","","Arabian Ranches lll - Bliss 2"
"102-11857-2022","2022-05-10 09:18:17","289985176","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","1148888","59.68","59.68","1 B/R","11","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Palace"
"102-11858-2022","2022-05-10 09:18:45","400533981","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2854888","143.07","143.07","4 B/R","","","","","","2","1","","Arabian Ranches lll - Bliss 2"
"102-11859-2022","2022-05-10 09:21:09","29365888","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1555200","75.21","75.21","2 B/R","48","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY 2"
"102-11860-2022","2022-05-10 09:22:11","28111764","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","798000","39.68","39.68","Studio","27","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11861-2022","2022-05-10 09:26:25","389722775","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1149298","105.75","105.75","3 B/R","","","","","","2","1","","Rukan 3"
"102-11862-2022","2022-05-10 09:26:43","36806648","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","3776888","130.98","130.98","2 B/R","26","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11863-2022","2022-05-10 09:37:38","395028559","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1463000","164.52","164.52","3 B/R","","","","","IMG World Adventures","1","1","","La Violeta 1"
"102-11864-2022","2022-05-10 09:42:39","378002567","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1500888","174","174","3 B/R","","","","","","2","1","","The Valley - Talia"
"102-11865-2022","2022-05-10 09:49:59","307725541","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","2679888","162.7","162.7","3 B/R","5","2","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Beach - Rosewater"
"102-11866-2022","2022-05-10 09:51:06","298346263","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2563888","95.61","95.61","2 B/R","2","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","Burj Crown"
"102-11867-2022","2022-05-10 09:52:44","381018214","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1860000","72.41","72.41","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11868-2022","2022-05-10 09:52:46","401283924","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","433944","34.3","34.3","Studio","4","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11869-2022","2022-05-10 09:55:32","292694669","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Jadaf","Unit","Flat","755750","82.95","82.95","2 B/R","3","M-23","Healthcare City Metro Station","Dubai Mall","Downtown Dubai","1","1","","Binghatti Avenue"
"102-11870-2022","2022-05-10 09:55:33","381013574","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1913000","72.35","72.35","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","Port De La Mer - La Sirene 2"
"102-11871-2022","2022-05-10 09:57:12","100757277","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Rooms","1535000","33.23","33.23","Studio","4","EU","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SKY BAY HOTEL"
"102-11872-2022","2022-05-10 09:57:16","251699058","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","621446.4","90.21","90.06","1 B/R","","G-157","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Q Gardens Boutique Residences"
"102-11873-2022","2022-05-10 09:59:58","248642030","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jumeirah First","Unit","Flat","1734000","73.48","73.48","1 B/R","3","1","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","","LA RIVE"
"102-11874-2022","2022-05-10 10:03:56","400993251","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","1327500","14.88","14.88","Studio","","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-11875-2022","2022-05-10 10:11:50","32769016","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","1715888","61.48","61.48","1 B/R","23","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","ACT ONE | ACT TWO"
"102-11876-2022","2022-05-10 10:13:56","224294666","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","3500000","121.88","121.88","3 B/R","43","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Burj Royale"
"102-11877-2022","2022-05-10 10:18:06","400525797","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1962888","128.47","128.47","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11878-2022","2022-05-10 10:26:33","251699522","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","932345.6","135.36","135.36","2 B/R","","G-30","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Q Gardens Boutique Residences"
"102-11879-2022","2022-05-10 10:27:05","236849131","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","1180828","120.28","120.28","2 B/R","4","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","BELGRAVIA SQUARE"
"102-11880-2022","2022-05-10 10:29:25","147117897","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","1866888","74.17","74.17","1 B/R","3","1","Creek Metro Station","Dubai Mall","Dubai International Airport","2","1","","The Grand "
"102-11881-2022","2022-05-10 10:31:59","388203569","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","740000","89.41","89.41","2 B/R","5","1","","","","1","1","","Binghatti Rose"
"102-11882-2022","2022-05-10 10:32:21","400536337","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1897888","125.12","125.12","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11883-2022","2022-05-10 10:36:42","248775434","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1725000","133.96","133.96","3 B/R","","","","","Global Village","1","1","","Arabian Ranches III - SUN"
"102-11884-2022","2022-05-10 10:43:17","380446802","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","1350000","188.76","188.76","3 B/R","","","","","","2","1","","The Pulse- Beachfront"
"102-11885-2022","2022-05-10 10:44:23","289988881","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","1158888","59.7","59.7","1 B/R","14","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Palace"
"102-11886-2022","2022-05-10 10:45:26","36757388","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","3430932","117.93","117.93","2 B/R","14","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
